Record ID,ATD Device ID,Read Date,Intersection Name,Direction,Movement,Heavy Vehicle,Volume,Speed Average (Miles Per Hour),Speed StdDev,Seconds in Zone Average,Seconds in Zone StdDev,Month,Day,Year,Hour,Minute,Day of Week,Bin Duration (Seconds)
0e1c1bc9bd1a90ff1509aa2309e0b188,"6,199",2022 Oct 09 08:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,16,11.062,6.403,2.863,2.32,10,9,"2,022",20,15,0,900
d4965b39cb49a1fb1c2da1e3f9fd1db9,"6,199",2022 Oct 09 08:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,8,14.375,6.255,3.025,1.032,10,9,"2,022",20,15,0,900
38a82bcb578b5eda68f62a9be34fa86b,"6,199",2022 Oct 09 08:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,True,2,12.0,0.0,3.5,0.424,10,9,"2,022",20,15,0,900
8c3c8940910ac664ad07be6ed80ca938,"6,199",2022 Oct 09 08:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,33,22.545,12.359,5.252,9.655,10,9,"2,022",20,15,0,900
70cdd513e09e606ddac89f51b2e0fc4d,"6,199",2022 Oct 09 08:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,15,26.4,10.232,4.82,13.089,10,9,"2,022",20,15,0,900
a36b6a8abe9614ae3eea6893a1da5525,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,8,9.0,6.698,7.375,7.862,10,9,"2,022",20,30,0,900
46f2b7971703c63fd8305c1125bd83db,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,37,32.757,10.976,4.638,7.799,10,9,"2,022",20,30,0,900
3f729a4f9f7ec96c5ac4755faa9ee421,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,15,27.867,15.838,10.3,15.923,10,9,"2,022",20,30,0,900
0abce57b3273d5657229a773c54f6988,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,12,10.167,5.237,2.383,2.454,10,9,"2,022",20,30,0,900
a52e907d7cbcd3ceb44e1aadee21b437,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,True,21,8.333,3.877,3.705,7.099,10,9,"2,022",20,30,0,900
11ffabaf375ae3fb2340c7cf01371501,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,False,6,14.333,3.777,23.617,39.834,10,9,"2,022",20,30,0,900
bddf009aaf86ba8ffc47d252f7772c49,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,True,7,11.429,6.321,8.314,16.232,10,9,"2,022",20,30,0,900
ebde187347206c26adf8769f95813c32,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,False,4,9.5,2.082,17.725,14.278,10,9,"2,022",20,30,0,900
94097bd0851c4b3a081429f6ba4e7207,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,True,7,4.714,4.608,24.086,21.977,10,9,"2,022",20,30,0,900
e604c87a6941773abc5c71435a836bc7,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,False,1,11.0,0.0,3.8,0.0,10,9,"2,022",20,30,0,900
8077a77663ca028b19f8df7307e96f46,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,False,9,4.222,6.22,36.389,27.683,10,9,"2,022",20,30,0,900
99e3356a252332962d0bb02f1b3d061b,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,True,5,3.2,6.099,38.26,21.298,10,9,"2,022",20,30,0,900
509b2179b60393d74184b951d365a146,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,False,8,8.75,1.982,14.513,11.06,10,9,"2,022",20,30,0,900
1d179a2b071573d1fb94595d35bbfdee,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,12,10.333,2.348,4.883,3.841,10,9,"2,022",20,30,0,900
22dd40500f914c5377f5604737b87150,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,3,6.0,5.196,7.033,8.488,10,9,"2,022",20,30,0,900
11360d74a0d96ad7d1e15fdbf3bdb309,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,True,2,12.5,0.707,11.05,10.819,10,9,"2,022",20,30,0,900
8fe48b003c071b1d172ea4bfced48185,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,18,20.778,11.66,1.989,1.838,10,9,"2,022",20,30,0,900
1c3bac7eddefc9d8e9a347bbc90b4973,"6,199",2022 Oct 09 08:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,20,21.6,11.104,3.305,4.635,10,9,"2,022",20,30,0,900
fac9615d2bf0a349fefa3a7464482fc0,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,False,4,7.5,1.915,5.925,6.248,10,9,"2,022",20,45,0,900
eb9c8eb28a80d65f8d8b0dae96dff04f,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,2,5.0,2.828,5.35,7.425,10,9,"2,022",20,45,0,900
17d8bbc16af20665f5df85023d9ea79e,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,42,34.071,10.096,4.429,9.648,10,9,"2,022",20,45,0,900
148a1d6a16d2902cfdec3b97947e950d,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,17,28.118,10.816,6.835,13.134,10,9,"2,022",20,45,0,900
877d7fbd718474ad2a6f97c7f1b061bc,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,7,10.286,2.498,1.186,0.861,10,9,"2,022",20,45,0,900
60e3c3986bcfbc52f4efe40e719845c7,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,True,15,9.6,4.372,1.2,1.271,10,9,"2,022",20,45,0,900
d8c05cea3b5ea5ca14fd1d06b23877b1,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,False,8,11.25,2.188,34.012,36.63,10,9,"2,022",20,45,0,900
47d80f6445dbfea7a67b4b140ef13bfd,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,True,5,15.0,3.464,1.06,0.607,10,9,"2,022",20,45,0,900
1f108090df6c2a176fbc0783557b5af2,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,False,4,6.0,6.976,23.575,29.984,10,9,"2,022",20,45,0,900
281013cdd1121af98bc17b272797ccb5,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,True,5,5.6,6.427,25.6,30.186,10,9,"2,022",20,45,0,900
e06b1450146cdc9d21b82bf7e88bcf5c,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,False,1,7.0,0.0,0.9,0.0,10,9,"2,022",20,45,0,900
6cfbd4ba396b2d3e67f42b3a860ecfe1,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,True,1,0.0,0.0,10.1,0.0,10,9,"2,022",20,45,0,900
a480f89426925d5493af4e8e5653de9e,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,False,1,17.0,0.0,2.3,0.0,10,9,"2,022",20,45,0,900
c2723aa47f398be9d1528df05ec2eecc,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,True,5,1.4,3.13,36.18,23.687,10,9,"2,022",20,45,0,900
8e687394efb32613159707650a2a98b5,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,False,13,9.692,4.59,11.431,10.94,10,9,"2,022",20,45,0,900
dd133c3b50fdeef98ffa9fe34b01804e,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,12,7.75,5.154,6.85,5.779,10,9,"2,022",20,45,0,900
91e322f7d98dbe3468dcc0e6c6a36f70,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,3,8.0,1.0,2.567,2.194,10,9,"2,022",20,45,0,900
b5f3654523efd4cc4af18031b938c84f,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,True,1,10.0,0.0,2.9,0.0,10,9,"2,022",20,45,0,900
b7f7c828fb45b94097e21cd598e779b1,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,16,18.438,11.983,5.519,8.356,10,9,"2,022",20,45,0,900
abdd82f5063648196e1e50b6471f0cf4,"6,199",2022 Oct 09 08:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,12,21.583,10.361,3.025,2.812,10,9,"2,022",20,45,0,900
0484704f80187ae9ff00ba5b82f81309,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,False,3,13.333,9.018,7.167,8.122,10,9,"2,022",21,0,0,900
586b05962deb059319ca74b31e85d976,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,6,7.333,5.955,8.417,12.049,10,9,"2,022",21,0,0,900
efc49e7da837f861f68e45964f76e932,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,RIGHT TURN,False,1,5.0,0.0,0.1,0.0,10,9,"2,022",21,0,0,900
8218ef419646468b01cae6dbe1e457ff,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,RIGHT TURN,True,1,12.0,0.0,2.7,0.0,10,9,"2,022",21,0,0,900
1a3f83a3306f4bc0fee19e5b29fbd233,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,23,34.696,9.892,2.817,4.872,10,9,"2,022",21,0,0,900
2186a14d342d6527bbea4ff14a8d005c,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,13,30.538,10.453,3.846,5.774,10,9,"2,022",21,0,0,900
6bba781a6d963210931f76a367ecf09d,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,LEFT TURN,True,1,11.0,0.0,1.9,0.0,10,9,"2,022",21,0,0,900
8905d9d5a3c6b69aa0180f0d91a1107d,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,7,10.714,5.376,0.757,0.565,10,9,"2,022",21,0,0,900
a9dde29774fe497c34c8b1c102041524,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,True,13,8.385,4.011,2.662,3.3,10,9,"2,022",21,0,0,900
449f8f1af011f9e86d176ffeb8c29ee1,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,False,8,10.0,2.07,14.9,20.829,10,9,"2,022",21,0,0,900
559627734f25e0a07295553fe2fb35fa,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,True,4,14.25,11.5,2.0,1.598,10,9,"2,022",21,0,0,900
248493e93ce4ff64ae79a5a9f392291b,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,False,5,0.4,0.548,28.82,25.397,10,9,"2,022",21,0,0,900
6cb0164a6df63a315c89702e92261ef8,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,True,6,3.0,6.87,7.633,14.983,10,9,"2,022",21,0,0,900
c51c6bedb562f189bf3ce3261882e8d7,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,False,2,5.5,7.778,6.65,1.485,10,9,"2,022",21,0,0,900
ccbb5850ef1b6ab53c1c53141ecbb66b,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,True,1,14.0,0.0,3.8,0.0,10,9,"2,022",21,0,0,900
be39524aa776640339b35ded8c0a0717,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,False,3,8.333,14.434,19.4,26.99,10,9,"2,022",21,0,0,900
aa13cc4529be8546a0d6bb4a13c79860,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,True,5,4.4,9.839,31.9,20.15,10,9,"2,022",21,0,0,900
b4db00e69fb31fea57321e728eaf1c07,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,False,6,11.167,5.307,6.583,5.61,10,9,"2,022",21,0,0,900
11b9e11cd5ac3c5b5a33a36e2263c2aa,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,16,9.938,5.157,3.806,3.891,10,9,"2,022",21,0,0,900
c1a68d7a15a2602d162b08e232606aae,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,3,30.0,5.196,1.967,0.462,10,9,"2,022",21,0,0,900
5bfece02c04f4d8458f3e339d6e5f775,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,True,1,30.0,0.0,1.8,0.0,10,9,"2,022",21,0,0,900
5e57b889644fc146fc01db5127b58727,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,25,25.04,12.174,3.884,5.84,10,9,"2,022",21,0,0,900
de2d260d6fef48c5ef8c06b1adf3b77a,"6,199",2022 Oct 09 09:00:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,14,25.714,12.523,3.664,4.209,10,9,"2,022",21,0,0,900
5001a03f8060dc55a6b39039371e87a8,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,False,3,10.333,5.508,0.933,1.443,10,9,"2,022",21,15,0,900
769d5c0a852b760cb10064ff403a1c6b,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,4,5.25,3.775,6.8,5.935,10,9,"2,022",21,15,0,900
9a43db6e0c307079f3fac4eaf927833b,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,20,35.85,12.584,2.855,4.982,10,9,"2,022",21,15,0,900
99d0665e26a12b875b94bfa2ecf73c68,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,10,15.0,8.246,9.0,6.153,10,9,"2,022",21,15,0,900
97dbac7f5c619b5c54f63db2c26cda1c,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,LEFT TURN,True,1,9.0,0.0,11.9,0.0,10,9,"2,022",21,15,0,900
c29020b4f9c5e7318e49d5c58b13340e,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,1,14.0,0.0,1.3,0.0,10,9,"2,022",21,15,0,900
bf26222e8548bb176f088c363a57bde1,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,True,12,9.167,3.07,1.067,0.911,10,9,"2,022",21,15,0,900
f4b2f0c40de5f8cb02e3954e651a90ab,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,False,1,13.0,0.0,0.9,0.0,10,9,"2,022",21,15,0,900
c63c0bf4f1e846c20a92dec421652c9c,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,True,4,12.5,3.0,5.675,7.021,10,9,"2,022",21,15,0,900
ba2daa1e79f74231105df4cd015e3914,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,False,8,3.25,3.655,15.538,18.539,10,9,"2,022",21,15,0,900
7cccb017d77e3c5a0d9f03e522a13186,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,True,6,4.333,3.445,25.933,22.738,10,9,"2,022",21,15,0,900
f2ff641ef32e0a6b50d3eed15b8a0cc2,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,False,4,0.75,0.957,24.675,17.686,10,9,"2,022",21,15,0,900
11e580f12a6ced73311e5909ef6868f0,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,True,4,4.25,7.228,20.05,20.408,10,9,"2,022",21,15,0,900
91457a5245b7d41891c973cd2b1c6322,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,False,8,10.125,5.592,5.25,4.734,10,9,"2,022",21,15,0,900
3fd3b07acc0b2f92d170b6447b508541,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,13,8.615,6.049,8.246,10.662,10,9,"2,022",21,15,0,900
c8eea4222996c23e65758ed5ee80f1a8,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,6,10.5,3.937,3.983,2.151,10,9,"2,022",21,15,0,900
9ed6b42084e15d6796f06faa543225a3,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,True,2,12.5,0.707,3.25,0.071,10,9,"2,022",21,15,0,900
b369722f8eae6d2df65cd06f7a2e108a,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,15,28.467,12.094,4.607,8.428,10,9,"2,022",21,15,0,900
07fc0e3b01f12dee1c8fe8ee9e1da8e8,"6,199",2022 Oct 09 09:15:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,15,25.067,12.192,4.393,5.939,10,9,"2,022",21,15,0,900
4029905baec6f5c7291fc23bd2bf72d6,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,False,1,15.0,0.0,3.2,0.0,10,9,"2,022",21,30,0,900
9e3ded488c4ad76dc970592e961b75a9,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,2,15.5,0.707,2.35,1.768,10,9,"2,022",21,30,0,900
b332f0619625821fadc65e312f7e2c4a,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,RIGHT TURN,True,1,5.0,0.0,2.2,0.0,10,9,"2,022",21,30,0,900
b07be4dbf6567a19abb1082b040b7592,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,21,33.429,12.392,2.776,3.272,10,9,"2,022",21,30,0,900
d471de5b49d9d2d3a5a766d4f6380e09,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,5,26.4,18.447,9.3,7.877,10,9,"2,022",21,30,0,900
e9e8ead6d35bcdf633203ecb36569a26,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,LEFT TURN,False,2,10.0,2.828,1.2,0.566,10,9,"2,022",21,30,0,900
dbfd9f853808707f9160866931b45904,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,LEFT TURN,True,3,6.0,5.292,20.867,31.468,10,9,"2,022",21,30,0,900
f919d3e9745b470318dcdda6ec8f3bb7,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,3,7.667,1.155,2.167,1.644,10,9,"2,022",21,30,0,900
3a7004ffecf92797ab4da554c11d095e,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,True,2,7.0,0.0,1.0,1.273,10,9,"2,022",21,30,0,900
74bdeedc5be20aa158cde21988a3ea48,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,False,7,15.429,10.675,1.843,0.611,10,9,"2,022",21,30,0,900
850f4e91525445823065613245960d69,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,THRU,True,5,14.4,3.975,1.46,0.416,10,9,"2,022",21,30,0,900
2b7bbfbcb5b4fe05c66ddb405a9d59ac,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,False,3,5.0,4.583,5.8,1.852,10,9,"2,022",21,30,0,900
458196c00df3f4a50f08f7340d8786fd,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,LEFT TURN,True,6,3.667,5.715,30.633,24.419,10,9,"2,022",21,30,0,900
ccdf7dadcfd10ef836b16f1f3d264341,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,False,1,0.0,0.0,54.9,0.0,10,9,"2,022",21,30,0,900
f7a004949418509c5d18354c9e6da084,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,RIGHT TURN,True,1,9.0,0.0,1.2,0.0,10,9,"2,022",21,30,0,900
32dec3b1a2c9fba137fd8f214631ecdd,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,False,3,1.667,2.887,24.9,21.039,10,9,"2,022",21,30,0,900
724353a0873e87ff9e1e1b999db9739a,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,SOUTHBOUND,THRU,True,1,4.0,0.0,47.6,0.0,10,9,"2,022",21,30,0,900
e9c64bcf2cca6b037fa0991e13687b50,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,False,5,12.2,5.805,4.48,3.951,10,9,"2,022",21,30,0,900
57713bc9d5bdfb2eb6cd1511ed326205,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,LEFT TURN,True,8,9.25,5.849,6.637,5.939,10,9,"2,022",21,30,0,900
5752b93cf40491aa8a297e717d4543a4,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,RIGHT TURN,False,9,15.111,8.131,3.267,1.463,10,9,"2,022",21,30,0,900
32041d8bdc7adc9e7303d47d66a52f21,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,False,23,24.261,9.992,2.37,2.705,10,9,"2,022",21,30,0,900
b89b554fd31f2dfff449ac1f9b923585,"6,199",2022 Oct 09 09:30:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,WESTBOUND,THRU,True,8,25.625,9.195,2.562,3.691,10,9,"2,022",21,30,0,900
25cca8c4fed8cc76e90839460bc7633a,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,False,2,5.5,7.778,2.95,0.919,10,9,"2,022",21,45,0,900
405137bf2352becf094956ca761d6aaa,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,LEFT TURN,True,1,10.0,0.0,4.3,0.0,10,9,"2,022",21,45,0,900
da0b57f5e26abce2186ccb2e7bccade1,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,False,26,41.115,7.967,1.942,2.682,10,9,"2,022",21,45,0,900
3913890aecef1fe006ab552b0127c9b8,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,EASTBOUND,THRU,True,4,41.75,5.315,1.4,0.183,10,9,"2,022",21,45,0,900
c4a8f285a8f6b264e48ddd2aafd2d03b,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,LEFT TURN,True,1,20.0,0.0,0.1,0.0,10,9,"2,022",21,45,0,900
e28072e0fc5b04ee40bc959cd2512458,"6,199",2022 Oct 09 09:45:00 PM,FAR WEST BLVD / WOOD HOLLOW DR,NORTHBOUND,RIGHT TURN,False,3,7.667,0.577,1.633,0.929,10,9,"2,022",21,45,0,900
